CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Conversion_Rate
CAMP00227,2025-10-21,2025-11-01,Influencer,63724,3939,1494,427,3276.79,5625.43,71.6750234223127,10.840314800710841
CAMP00228,2025-10-07,2025-10-18,Email,269319,10282,4567,1987,2051.39,2800.21,36.503054026781854,19.325034040070026
CAMP00229,2025-11-21,2025-11-28,Social,7405,370,178,98,1200.39,2870.7,139.1472771349311,26.486486486486488
CAMP00230,2025-04-08,2025-04-16,Email,57515,2422,468,251,966.11,1227.94,27.10146877684736,10.363336085879439
CAMP00231,2025-07-17,2025-07-31,Influencer,12341,601,205,83,3647.81,5791.86,58.77636170743541,13.810316139767053
CAMP00232,2025-08-28,2025-09-08,Influencer,160356,2632,544,315,3777.87,7136.02,88.89003591971138,11.96808510638298
CAMP00233,2025-05-24,2025-06-05,Email,164074,3293,1476,713,1058.93,1358.97,28.334261943660106,21.651989067719406
CAMP00234,2025-04-07,2025-04-13,Influencer,227064,15016,6849,2805,1663.13,2618.85,57.465141029264075,18.680074587107086
CAMP00235,2025-07-20,2025-08-02,Influencer,96796,6927,1585,353,4787.38,10930.65,128.32217204399902,5.096001154901112
CAMP00236,2025-05-04,2025-05-15,Social,86499,5821,2084,823,4922.72,10410.62,111.48105112620665,14.138464181412127
CAMP00237,2025-07-06,2025-07-18,Search,155013,12195,5549,2046,2968.01,7979.67,168.85590008119917,16.77736777367774
CAMP00238,2025-11-22,2025-12-02,Influencer,285570,27105,8222,2648,3809.03,4882.34,28.178040078445164,9.769415237041136
CAMP00239,2025-12-15,2025-12-25,Display,202386,17699,6870,3965,3766.44,10273.81,172.77243232336102,22.402395615571503
CAMP00240,2025-09-16,2025-09-29,Search,40927,1950,819,467,2038.25,2346.51,15.12375812584326,23.94871794871795
CAMP00241,2025-05-28,2025-06-05,Search,11395,337,151,50,337.3,838.81,148.68366439371476,14.836795252225517
CAMP00242,2025-09-09,2025-09-24,Display,236122,8988,2751,1029,3729.45,5272.67,41.37929185268606,11.448598130841122
CAMP00243,2025-12-12,2025-12-27,Email,142046,8934,4259,2132,765.29,2147.55,180.6191117092867,23.863890754421313
CAMP00244,2025-05-27,2025-06-05,Social,272294,23705,8334,4450,1523.44,1650.07,8.312109436538352,18.772410883779795
CAMP00245,2025-05-28,2025-06-10,Influencer,82668,6047,971,236,1646.16,3556.5,116.04825776352237,3.9027617000165367
CAMP00246,2025-12-18,2025-12-23,Email,54572,3212,1108,439,1810.55,1856.99,2.5649664466598576,13.667496886674968
CAMP00247,2025-07-18,2025-07-26,Display,178883,11478,2518,1424,2381.84,5888.1,147.20804084237395,12.406342568391706
CAMP00248,2025-11-04,2025-11-15,Social,89028,5122,1274,593,2557.89,2730.5,6.748140068572149,11.577508785630613
CAMP00249,2025-05-08,2025-05-23,Social,239050,23294,9866,4115,2469.27,6060.35,145.43083583407244,17.66549326006697
CAMP00250,2025-02-08,2025-02-21,Social,59497,4964,2429,1183,897.97,2350.03,161.70473401115854,23.831587429492345
CAMP00251,2025-12-04,2025-12-19,Display,107300,8617,3859,1792,3279.13,9152.23,179.10543345338547,20.796100731112915
CAMP00252,2025-12-26,2026-01-09,Email,27466,1553,357,205,3972.11,6827.4,71.88345740676868,13.200257566001289
CAMP00253,2025-05-09,2025-05-19,Influencer,14550,580,163,92,2362.53,4925.99,108.50486554668086,15.862068965517242
CAMP00254,2025-09-24,2025-10-06,Social,40394,474,233,83,4207.77,10380.81,146.70573724324282,17.51054852320675
CAMP00255,2025-05-31,2025-06-13,Social,197622,2748,1289,274,2276.86,6014.25,164.1466756849345,9.970887918486172
CAMP00256,2025-10-25,2025-11-08,Email,145559,1851,908,302,2884.76,7401.39,156.56865735797777,16.315505132360887
CAMP00257,2025-04-09,2025-04-17,Social,60084,5902,1612,453,440.79,1188.2,169.56146918033534,7.675364283293799
CAMP00258,2025-09-20,2025-09-25,Social,167003,3390,1424,359,819.54,2290.85,179.52876003611783,10.589970501474927
CAMP00259,2025-09-09,2025-09-21,Display,84220,1919,860,477,3859.93,8880.3,130.06375763291044,24.85669619593538
CAMP00260,2025-05-24,2025-05-30,Search,228356,12233,1439,696,1320.97,1780.61,34.79564259597113,5.68952832502248
CAMP00261,2025-12-12,2025-12-27,Email,16366,872,180,38,559.5,1492.17,166.6970509383378,4.3577981651376145
CAMP00262,2025-04-22,2025-04-27,Email,254824,23647,10721,6088,2884.41,5557.03,92.65742387524658,25.745337674969342
CAMP00263,2025-03-01,2025-03-12,Email,125525,2085,532,298,562.52,619.5,10.129417620706823,14.292565947242206
CAMP00264,2025-01-02,2025-01-16,Display,167935,16147,3414,1979,3451.96,7774.38,125.2163987995226,12.25614665262897
CAMP00265,2025-10-31,2025-11-13,Display,164401,4845,1012,538,3476.96,8535.74,145.49433988311628,11.10423116615067
CAMP00266,2025-09-11,2025-09-26,Influencer,68818,6696,1675,387,2319.98,4444.42,91.57147906447469,5.779569892473118
CAMP00267,2025-05-20,2025-06-02,Display,228133,13395,2646,1188,3460.26,6966.67,101.3337148075578,8.868980963045912
CAMP00268,2025-02-06,2025-02-13,Email,237756,16329,1654,385,4016.93,8435.38,109.99569322841072,2.3577683875313857
CAMP00269,2025-06-09,2025-06-19,Influencer,240065,9222,1558,756,1068.61,1608.26,50.50018248004419,8.197787898503577
CAMP00270,2025-01-09,2025-01-20,Search,177443,11545,5230,1458,3282.71,5738.07,74.79673806093136,12.628843655262017
CAMP00271,2025-08-21,2025-09-04,Social,176313,13042,1698,975,3492.5,9128.6,161.37723693629206,7.475847262689772
CAMP00272,2025-04-09,2025-04-22,Social,6676,72,19,10,1052.81,1115.79,5.982086036416829,13.88888888888889
CAMP00273,2025-05-27,2025-06-02,Influencer,111094,1453,410,179,3661.7,7740.09,111.3796870306142,12.31933929800413
CAMP00274,2025-10-31,2025-11-12,Search,31222,3084,1268,635,3625.78,3856.25,6.356425376057008,20.590142671854732
CAMP00275,2025-07-27,2025-08-07,Social,197375,10101,2030,1102,870.54,1221.61,40.32784248857031,10.90981090981091
CAMP00276,2025-05-11,2025-05-19,Influencer,280520,26431,5916,2104,1655.4,2889.98,74.57895372719584,7.960349589497182
CAMP00277,2025-06-01,2025-06-07,Display,14431,1092,115,49,4711.65,6468.51,37.287574416605665,4.487179487179487
CAMP00278,2025-02-23,2025-03-07,Email,138009,6012,2772,749,448.6,1209.89,169.70352206865806,12.458416500332667
CAMP00279,2025-04-30,2025-05-15,Search,230863,5442,2036,1209,1221.84,3348.34,174.04079093825706,22.216097023153253
CAMP00280,2025-06-10,2025-06-19,Social,6067,594,121,69,2936.12,3834.64,30.602291459477133,11.616161616161616
CAMP00281,2025-04-26,2025-05-06,Email,83937,5254,2390,940,4846.63,13496.28,178.46730614880858,17.891130567186906
CAMP00282,2025-03-16,2025-03-31,Influencer,108556,2964,399,168,1360.01,1985.59,45.99819118977066,5.668016194331984
CAMP00283,2025-04-23,2025-05-04,Social,191087,13633,3372,1263,4102.23,4201.8,2.427216416436929,9.264285190346952
CAMP00284,2025-04-14,2025-04-28,Email,96396,1762,573,114,1900.04,4700.09,147.36795014841795,6.469920544835414
CAMP00285,2025-12-06,2025-12-11,Display,188406,16602,5017,1464,1827.18,3721.0,103.64715025339592,8.818214672930972
CAMP00286,2025-09-11,2025-09-23,Search,221739,4016,1453,349,4980.68,9945.33,99.67815639631536,8.690239043824702
CAMP00287,2025-08-15,2025-08-23,Influencer,141268,4415,967,318,4104.36,4126.55,0.540644582833877,7.202718006795017
CAMP00288,2025-04-22,2025-05-05,Social,195672,3566,1437,423,1317.79,3896.81,195.70796560908795,11.862030286034773
CAMP00289,2025-04-09,2025-04-14,Display,223124,4315,1131,570,1009.7,2691.0,166.5148063781321,13.20973348783314
CAMP00290,2025-06-02,2025-06-17,Search,215489,12314,1848,742,512.0,1502.66,193.48828125000003,6.025661848302745
CAMP00291,2025-12-15,2025-12-21,Search,297737,21386,8472,4463,2465.24,3666.67,48.73480878129514,20.868792668100628
CAMP00292,2025-12-04,2025-12-14,Display,112041,9071,4215,1914,1739.09,3838.78,120.7349820883336,21.100209458714588
CAMP00293,2025-07-13,2025-07-28,Social,206867,15009,3688,1705,1966.03,4902.27,149.3486874564478,11.35985075621294
CAMP00294,2025-11-06,2025-11-20,Search,226458,9672,3248,1788,2213.91,5770.94,160.667326133402,18.486352357320097
CAMP00295,2025-06-12,2025-06-27,Influencer,298737,17970,6741,3632,4956.11,12704.79,156.3460052339436,20.211463550361714
CAMP00296,2025-07-27,2025-08-01,Email,98220,9182,3972,894,114.08,244.66,114.46353436185133,9.736440862557178
CAMP00297,2025-06-18,2025-06-26,Influencer,40690,1826,327,141,2187.72,2325.98,6.319821549375616,7.721796276013143
CAMP00298,2025-06-10,2025-06-22,Search,100360,3283,1076,392,418.37,1250.07,198.79532471257497,11.940298507462686
CAMP00299,2025-03-09,2025-03-23,Email,73923,4194,1661,730,3397.78,4178.41,22.974707014580098,17.405817835002384
CAMP00300,2025-10-16,2025-10-25,Display,26826,986,177,96,347.1,472.63,36.165370210314016,9.73630831643002
CAMP00301,2025-10-04,2025-10-17,Email,150625,5055,1460,299,3857.47,10217.93,164.88682996886564,5.9149357072205735
CAMP00302,2025-10-31,2025-11-15,Email,244438,19577,5594,1143,4352.15,5227.59,20.115115517617742,5.8384839352301166
CAMP00303,2025-05-15,2025-05-30,Email,256127,23096,10063,2264,4856.93,6929.41,42.67057585758904,9.802563214409421
CAMP00304,2025-07-14,2025-07-24,Search,274103,15132,6218,3419,692.27,720.38,4.060554407962213,22.59450171821306
CAMP00305,2025-05-08,2025-05-13,Social,145631,11676,2250,768,4896.57,6430.87,31.33417882313538,6.5775950668037
CAMP00306,2025-02-02,2025-02-12,Search,37252,999,192,66,2120.45,4915.03,131.7918366384494,6.606606606606606
CAMP00307,2025-06-25,2025-07-05,Social,293248,17386,6769,2289,3199.64,5506.81,72.1071745571377,13.165765558495341
CAMP00308,2025-01-22,2025-02-01,Display,70669,4753,1881,549,100.23,127.32,27.027835977252305,11.550599621291816
CAMP00309,2025-08-26,2025-09-07,Display,142679,7727,1325,285,1914.27,2924.99,52.79923939674131,3.6883654717225314
CAMP00310,2025-06-07,2025-06-17,Display,81639,1675,442,248,1829.19,4586.43,150.73557148245948,14.80597014925373
CAMP00311,2025-02-07,2025-02-16,Display,131142,9975,4292,1258,2568.65,5429.34,111.36939637552801,12.611528822055137
CAMP00312,2025-08-18,2025-09-02,Display,104364,8924,1175,655,749.7,1463.48,95.20875016673335,7.33975795607351
CAMP00313,2025-12-31,2026-01-06,Influencer,195923,13160,3284,1912,3481.91,3806.83,9.331659922284036,14.52887537993921
CAMP00314,2025-02-20,2025-02-28,Search,84584,2133,763,328,3018.94,6108.68,102.34519400849305,15.37740271917487
CAMP00315,2025-09-21,2025-10-05,Social,154642,2584,1055,368,1141.19,2240.22,96.30561080976872,14.241486068111456
CAMP00316,2025-10-10,2025-10-19,Display,172010,6389,2306,1167,4919.82,9277.49,88.57376895902696,18.26576929096885
CAMP00317,2025-01-27,2025-02-10,Influencer,102216,1362,352,73,127.41,251.63,97.49627187818852,5.359765051395008
CAMP00318,2025-08-14,2025-08-22,Influencer,262287,22433,11144,6369,1746.0,2005.44,14.859106529209626,28.391209379039807
CAMP00319,2025-10-04,2025-10-10,Influencer,265474,19452,2268,823,1382.45,3962.13,186.6020470903107,4.23092741106313
CAMP00320,2025-10-13,2025-10-24,Search,217911,13234,3942,1275,2844.19,4585.59,61.22657065807841,9.63427535136769
CAMP00321,2025-04-07,2025-04-21,Display,219156,19738,6000,1504,4453.16,10264.68,130.5032830619156,7.619819637247948
CAMP00322,2025-10-11,2025-10-25,Influencer,50820,1011,198,115,3323.1,5708.99,71.79711714964942,11.374876360039565
CAMP00323,2025-11-13,2025-11-19,Influencer,103235,7670,2481,1301,333.21,551.75,65.58626691875995,16.962190352020862
CAMP00324,2025-10-31,2025-11-05,Display,230328,5342,1004,491,4330.65,10610.07,144.9994804475079,9.191314114563834
CAMP00325,2025-05-27,2025-06-05,Search,169290,2621,726,415,1398.89,2570.53,83.75497716046294,15.833651278138113
CAMP00326,2025-01-04,2025-01-09,Influencer,14990,329,89,51,640.59,1429.64,123.17551007664808,15.501519756838904
CAMP00327,2025-02-04,2025-02-09,Social,17778,1699,695,213,2219.51,3436.8,54.84498830823019,12.536786344908771
CAMP00328,2025-07-11,2025-07-16,Email,92448,4589,2189,1126,4503.69,6894.83,53.092908259671525,24.536936151667028
CAMP00329,2025-02-18,2025-02-28,Email,187678,2704,489,247,269.46,376.74,39.81295925183702,9.134615384615383
CAMP00330,2025-01-17,2025-01-30,Email,97334,6086,3022,1278,3165.74,5070.97,60.182769273534795,20.99901413079198
CAMP00331,2025-06-21,2025-07-05,Search,80012,2238,1065,277,1729.23,1953.69,12.980343852466127,12.377122430741734
CAMP00332,2025-08-08,2025-08-23,Influencer,64871,688,99,57,3150.61,3640.86,15.560478764429744,8.284883720930232
CAMP00333,2025-06-07,2025-06-12,Email,121445,9503,4418,1440,1405.1,3801.95,170.58216497046473,15.153109544354415
CAMP00334,2025-02-15,2025-02-24,Email,218214,5223,1701,734,4838.77,7547.21,55.97372886084685,14.053226115259429
CAMP00335,2025-01-06,2025-01-19,Display,225028,21338,9635,2001,657.77,1365.97,107.66681362786386,9.377636142093918
CAMP00336,2025-04-09,2025-04-22,Influencer,259852,16462,7873,2926,874.17,1742.09,99.2850360913781,17.77426801117726
CAMP00337,2025-08-21,2025-08-26,Influencer,296734,5290,2346,1048,323.77,734.43,126.83695215739567,19.810964083175804
CAMP00338,2025-02-06,2025-02-18,Display,72145,2135,557,196,3995.49,9173.18,129.58836087688871,9.180327868852459
CAMP00339,2025-10-07,2025-10-12,Influencer,163938,10652,3778,1476,560.39,971.48,73.3578400756616,13.856552760045062
CAMP00340,2025-12-15,2025-12-27,Social,126909,5130,1466,405,1455.46,1843.87,26.686408420705472,7.894736842105263
CAMP00341,2025-10-29,2025-11-03,Search,6907,399,98,33,1107.45,1500.4,35.4824145559619,8.270676691729323
CAMP00342,2025-06-30,2025-07-09,Display,216586,17750,3555,1739,1832.32,3149.12,71.86517638840377,9.79718309859155
CAMP00343,2025-04-05,2025-04-17,Email,246537,20051,5546,3260,3852.33,8167.78,112.02181536888065,16.258540721161037
CAMP00344,2025-04-09,2025-04-19,Influencer,248439,18091,7641,2960,4755.94,10598.58,122.84932105955922,16.36172682549334
CAMP00345,2025-07-07,2025-07-20,Social,284759,25555,11183,5305,4406.46,12623.24,186.47122633587955,20.759146937976915
CAMP00346,2025-04-26,2025-05-01,Social,246636,6891,3329,1965,4221.71,6798.81,61.04398454654631,28.515454941227684
CAMP00347,2025-07-10,2025-07-23,Search,80475,2088,451,229,2145.61,2614.62,21.859051738200314,10.96743295019157
CAMP00348,2025-09-10,2025-09-15,Social,100490,8234,2965,605,4028.91,8361.26,107.53156560955695,7.347583191644401
CAMP00349,2025-06-10,2025-06-24,Influencer,266499,10361,3911,2245,3908.04,4428.57,13.319464488592741,21.66779268410385
CAMP00350,2025-09-13,2025-09-27,Influencer,91356,5124,904,494,1312.9,1747.78,33.12361946835249,9.640905542544886
CAMP00351,2025-11-19,2025-11-26,Social,253739,19526,4818,1486,1385.74,2921.51,110.82670630854274,7.6103656662910995
CAMP00352,2025-05-08,2025-05-13,Influencer,113447,5177,1226,334,2545.07,7250.76,184.89432510697154,6.451612903225806
CAMP00353,2025-01-18,2025-01-25,Influencer,195197,4238,2095,1172,4821.04,6706.53,39.10961120422149,27.654554034922135
CAMP00354,2025-10-08,2025-10-23,Email,185753,13216,6387,3036,628.72,1084.54,72.49968189337065,22.97215496368039
CAMP00355,2025-08-11,2025-08-17,Display,213929,17872,7661,2258,4943.16,9321.36,88.57087369213218,12.634288272157566
CAMP00356,2025-02-23,2025-03-01,Influencer,37567,418,120,58,878.75,2554.53,190.70042674253202,13.875598086124402
CAMP00357,2025-02-27,2025-03-12,Influencer,257901,15636,3215,1414,2479.49,6127.39,147.12299706794545,9.043233563571246
CAMP00358,2025-11-19,2025-12-01,Search,9418,492,229,74,1589.46,2645.35,66.43073748317038,15.040650406504067
CAMP00359,2025-12-26,2025-12-31,Display,6986,233,48,20,2156.79,3327.35,54.273248670477884,8.583690987124463
CAMP00360,2025-06-23,2025-07-01,Display,234722,5748,1774,728,4793.38,9764.16,103.70093754302809,12.66527487821851
CAMP00361,2025-10-07,2025-10-12,Display,43593,1173,232,93,3195.83,5633.47,76.2756467021087,7.928388746803069
CAMP00362,2025-04-24,2025-04-29,Social,117194,8818,4307,1752,1557.81,3479.52,123.35971652512181,19.86845089589476
CAMP00363,2025-10-15,2025-10-23,Email,130605,7608,887,177,3179.29,6579.57,106.95092300482183,2.326498422712934
CAMP00364,2025-12-08,2025-12-14,Email,278387,27366,4645,1428,2315.56,2471.93,6.753010070997941,5.218153913615435
CAMP00365,2025-05-31,2025-06-07,Search,5132,163,66,24,4722.46,5425.87,14.894991169856386,14.723926380368098
CAMP00366,2025-05-07,2025-05-22,Display,151628,14574,2340,587,1828.94,2319.28,26.810064846304428,4.027720598325786
CAMP00367,2025-06-04,2025-06-17,Display,195512,11019,5418,2707,2963.93,6821.48,130.1498348476516,24.566657591432982
CAMP00368,2025-09-30,2025-10-06,Influencer,14839,343,78,42,4262.17,12592.59,195.45020494255274,12.244897959183673
CAMP00369,2025-04-14,2025-04-22,Social,244459,5704,2666,1405,4798.33,9141.98,90.52420321236762,24.631837307152875
CAMP00370,2025-10-26,2025-10-31,Social,195136,12639,4612,1770,4015.92,5215.84,29.879081256598738,14.004272489912175
CAMP00371,2025-09-03,2025-09-09,Search,247791,21019,7433,3540,4684.12,10399.17,122.00904332083722,16.841904943146677
CAMP00372,2025-06-25,2025-07-04,Email,221994,17158,7998,1845,2372.5,5340.07,125.08198103266595,10.753001515328126
CAMP00373,2025-02-08,2025-02-22,Display,177150,12224,3732,1044,3846.05,9659.4,151.15118108188918,8.540575916230367
CAMP00374,2025-06-19,2025-06-24,Search,237279,6048,1574,344,563.78,1364.16,141.96672460889002,5.6878306878306875
CAMP00375,2025-09-04,2025-09-19,Social,268409,5301,991,580,3009.69,7150.08,137.56865325000248,10.941331824184116
CAMP00376,2025-01-26,2025-02-06,Social,158879,1592,251,107,166.16,407.04,144.9687048627829,6.721105527638191
CAMP00377,2025-12-21,2025-12-29,Social,232751,4459,1858,501,1374.23,3625.84,163.84520786185718,11.235703072437767
CAMP00378,2025-11-02,2025-11-12,Display,185586,14656,2215,1069,3361.24,9380.94,179.09164475015174,7.293941048034934
CAMP00379,2025-01-13,2025-01-25,Display,192388,17425,4488,1775,940.65,947.06,0.6814436825599286,10.186513629842182
CAMP00380,2025-11-12,2025-11-22,Display,69817,2208,582,217,1080.7,2520.67,133.24419357823635,9.827898550724639
CAMP00381,2025-11-09,2025-11-15,Influencer,168301,13723,5019,2837,402.42,1159.95,188.24362606232293,20.67332215987758
CAMP00382,2025-02-05,2025-02-10,Email,177345,4947,1045,505,3762.2,9464.72,151.57407899633193,10.20820699413786
CAMP00383,2025-06-22,2025-07-04,Social,59784,1939,844,401,2294.93,2668.4,16.273698979925324,20.68076328004126
CAMP00384,2025-01-20,2025-02-01,Social,241710,7293,1334,318,4450.95,11005.56,147.26316853705387,4.3603455368161255
CAMP00385,2025-11-17,2025-11-30,Influencer,257673,3776,1569,371,1875.07,2822.34,50.519180617256964,9.82521186440678
CAMP00386,2025-09-21,2025-10-01,Social,149446,4104,1805,840,2232.76,3054.67,36.81139038678585,20.46783625730994
CAMP00387,2025-05-22,2025-05-27,Social,132247,5768,1022,268,2525.11,3551.32,40.64020973343735,4.64632454923717
CAMP00388,2025-05-23,2025-06-05,Display,51116,2376,1006,383,4318.46,12714.71,194.4269484955285,16.11952861952862
CAMP00389,2025-04-02,2025-04-09,Display,216983,8213,3166,1354,1531.71,3550.85,131.82260349543972,16.486058687446732
CAMP00390,2025-12-20,2026-01-04,Email,64133,3612,1624,576,352.74,1042.6,195.57180926461413,15.946843853820598
CAMP00391,2025-11-18,2025-11-28,Social,193350,8511,2587,605,3173.24,8549.95,169.43912215905513,7.108447890964634
CAMP00392,2025-10-15,2025-10-29,Search,172534,16793,3250,1616,4145.93,11815.04,184.97924470504807,9.623057226225212
CAMP00393,2025-08-03,2025-08-17,Social,216519,17897,8318,4608,2825.66,5961.8,110.98787539902185,25.74733195507627
CAMP00394,2025-12-08,2025-12-23,Social,90600,8497,3534,935,1670.34,2835.37,69.74807524216627,11.003883723667176
CAMP00395,2025-02-20,2025-03-05,Email,146727,8828,956,517,3189.3,7900.11,147.70670680086536,5.856366107838696
CAMP00396,2025-06-02,2025-06-17,Search,221989,15772,7503,3867,4955.92,5134.98,3.613052672359511,24.51813340096373
CAMP00397,2025-07-05,2025-07-12,Social,247407,6185,2965,1261,2912.8,6663.03,128.75,20.388035569927244
